MOVE NAME,COMMAND,HIT LEVEL,RANGE,GAP,TRACKING,CRUSH,JAIL,NC / NCc,ENVIRONMENTAL,DAMAGE,START UP,ON BLOCK,ON HIT,ON CH,IN AIR,ON WHIFF,ACTIVE,NOTES
-,(Upon Landing) f,mid,-,-,-,low,-,-,-,4,i33,-2,+3,+3,-,-,-,-
INTO STEALTH STEP,,,,,,,,,,,,,,,,,,
Stealth Step,"d/f, D/F",-,-,-,-,high,-,-,-,-,-,-,-,-,-,-,-,-
Spica Blinding Sands to Stealth Step,"1, 2, 3, D/F","high, high, high",-,-,-,-,-,-,-,"7 [8], 9, 18",i10,-27,-16,-,-,-,-,-
-,"(1), 2, 3, D/F","high, high",-,-,-,-,-,-,-,"9 [10], 18",i12,-27,-16,-,-,-,-,-
-,"(1), (2), 3, D/F",high,-,-,-,-,-,-,-,18 [21],i20,-27,-16,-16,-,-,-,-
Blinding Sands to Stealth Step,"3, D/F",high,-,-,-,-,-,-,-,20 [24],i14,-27,-16,-16,-,-,-,-
Silent Flow to Stealth Step,"f+2, 4, D/F","high, low",-,-,-,-,-,-,-,"12 [14], 13",i12,-43,-32,-,-,-,-,-
-,"(f+2), 4, D/F",low,-,-,-,-,-,-,-,13 [15],i22,-43,-32,-2,-,-,-,-
Skyline to Stealth Step,"f+3+4, D/F","mid, mid",-,-,-,-,-,-,-,"14 [16], 14",i22,-25,-13,-13,-,-,-,-
Silent Rigel to Stealth Step,"d+3, D/F",low,-,-,-,-,-,-,-,14 [16],i16,-36,-22,-22,-,-,-,-
Rapid Strikes to Stealth Step,"d/b+2, D/F",mid,-,-,-,-,-,-,-,11 [13],i14,-28,-17,-17,-,-,-,-
DURING STEALTH STEP,,,,,,,,,,,,,,,,,,
Blinding Snake,SNK 1,high,-,-,-,-,-,-,-,10 [12],i12,-1,+5,+12,-,-,-,-
Maelstrom,SNK 2,mid,-,-,-,-,-,-,-,20 [24],i15,-9,+7,KND,-,-,-,-
Hunting Falcon Dive,SNK 3 (close),mid,-,-,-,low,-,-,-,"13 [15], 5",i20,-12,KND,KND,-,-,-,-
-,SNK 3 (far),mid,-,-,-,-,-,-,-,13 [15],i20,-12,KND,KND,-,-,-,-
Low Glide,SNK 4,low,-,-,-,high,-,-,-,23 [27],i26,-19,KND,KND,-,-,-,-
Assault Tackle,SNK 1+2,mid throw,-,-,-,-,-,-,-,30,i27,-5 (BT),KND,KND,-,-,-,-
POWER CRUSHES,,,,,,,,,,,,,,,,,,
Elnath,"f, F+4",high,-,-,-,-,-,-,-,25 [30],i16,-11,KND,KND,-,-,-,-
RAGE MOVES,,,,,,,,,,,,,,,,,,
Rage Art,(During Rage) 1+2,mid,-,-,-,-,-,-,-,55 [57],i19,-22,KND,KND,-,-,-,-
-,"(During Rage) d/b+2, 4","mid, high",-,-,-,-,-,-,-,"12 [14], 12",i14,+6,S!,-,-,-,-,-
-,"(During Rage) (d/b+2), 4",high,-,-,-,low,-,-,-,12 [14],i20,+6,S!,S!,-,-,-,-
Rage Drive,"(During Rage) d/b+2, 4, D/F","mid, high",-,-,-,-,-,-,-,"12 [14], 12",i14,-7,S!,-,-,-,-,-
UNBLOCKABLE ATTACKS,,,,,,,,,,,,,,,,,,
Shalua,d/b+1+2,mid,-,-,-,high,-,-,-,40 [48],i64,!,KND,KND,-,-,-,-
THROWS,,,,,,,,,,,,,,,,,,
Desert Fang,Approach enemy... 1+3,high throw,-,-,-,-,-,-,-,35,i12,-3,KND,-,-,-,-,-
Aldebaran,Approach enemy... 2+4,high throw,-,-,-,-,-,-,-,35,i12,-6,KND,-,-,-,-,-
Desert Fang,Approach enemy... f+1+3,high throw,-,-,-,-,-,-,-,35,i15,-3,KND,-,-,-,-,-
Aldebaran,Approach enemy... f+2+4,high throw,-,-,-,-,-,-,-,35,i15,-6,KND,-,-,-,-,-
Wezen,Approach enemy... d/f+1+4,high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Chasm Drop,Approach from left side... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Axel Spinner,Approach from right side...  1+3 (or 2+4),high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Silent Death,Approach from behind... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,60,i12,-,KND,-,-,-,-,-
-,"WR f, f, F (Mid Screen)",mid,-,-,-,high,-,-,-,5,i16,-5 (BT),KND,-,-,-,-,-
DURING TACKLE,,,,,,,,,,,,,,,,,,
-,(During Tackle) 1 (or 2),-,-,-,-,-,-,-,-,5,-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5, 15",-,-,KND,-,-,-,-,-
SPECIAL,,,,,,,,,,,,,,,,,,
Falcon Shield,Time with enemy punch... b+1+2,-,-,-,-,-,-,-,-,-,-,-,+7,-,-,-,-,-
