MOVE NAME,COMMAND,HIT LEVEL,RANGE,GAP,TRACKING,CRUSH,JAIL,NC / NCc,ENVIRONMENTAL,DAMAGE,START UP,ON BLOCK,ON HIT,ON CH,IN AIR,ON WHIFF,ACTIVE,NOTES
-,"(1), b+2",mid,-,-,-,-,-,-,-,21 [25],i22,-2,+8,+8,-,-,-,-
Demon Massacre,"1, b+2, 1","high, mid, mid",-,-,-,-,-,-,-,"7 [8], 21, 20",i10,-15,KND,-,-,-,-,-
-,"(1), b+2, 1","high, mid",-,-,-,-,-,-,-,"21 [25], 20",i22,-15,KND,-,-,-,-,-
-,"(1), (b+2), 1",mid,-,-,-,high,-,-,-,20 [24],i25,-15,KND,KND,-,-,-,-
Demon Lair,"1, b+2, 4","high, mid, mid",-,-,-,-,-,-,-,"7 [8], 21, 30",i10,+5,KND,-,-,-,-,-
-,"(1), b+2, 4","high, mid",-,-,-,-,-,-,-,"21 [25], 30",i22,+5,KND,-,-,-,-,-
-,"(1), (b+2), 4",mid,-,-,-,low,-,-,-,30 [36],i29,+5,KND,KND,-,-,-,-
-,2,high,-,-,-,-,-,-,-,10 [12],i10,0,+9,+9,-,-,-,-
Demon Backhand Spin,"2, 2","high, high",-,-,-,-,-,-,-,"10 [12], 18",i10,-13,-2,-,-,-,-,-
-,"(2), 2",high,-,-,-,-,-,-,-,18 [21],i17,-13,-2,-2,-,-,-,-
Quick Executioner,"2, 2~1+2","high, mid",-,-,-,-,-,-,-,"10 [12], 25",i10,-6,KND,-,-,-,-,-
-,"(2), 2~1+2",mid,-,-,-,-,-,-,-,25 [30],i13,-6,KND,KND,-,-,-,-
-,"2, 2~1+2, u (or d)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,3,high,-,-,-,-,-,-,-,15 [18],i14,-10,+1,+1,-,-,-,-
Monzenbarai,"3, 4","high, mid",-,-,-,-,-,-,-,"15 [18], 20",i14,-14,+3,-,-,-,-,-
-,"(3), 4",mid,-,-,-,-,-,-,-,20 [24],i24,-14,+3,STUN,-,-,-,-
Demon Scissors,4~3 (or WS 4~3),mid,-,-,-,low,-,-,-,25 [30],i35,-10,KND,KND,-,-,-,-
Demon Breath,1+2,mid,-,-,-,-,-,-,-,25 [30],i12,-12,KND,KND,-,-,-,-
-,u/f+3,mid,-,-,-,low,-,-,-,17 [20],i28,-10,KND,KND,-,-,-,-
Hell Axle,"u/f+3, 4","mid, mid",-,-,-,-,-,-,-,"17 [20], 14",i28,+3,S!,-,-,-,-,-
Wind Slicer,u/f+4,mid,-,-,-,low,-,-,-,25 [30],i24,-5,KND,KND,-,-,-,-
-,f+2,high,-,-,-,-,-,-,-,13 [15],i15,-9,+2,+2,-,-,-,-
Pressure Point,"f+2, 3","high, mid",-,-,-,-,-,-,-,"13 [15], 20",i15,-3,KND,-,-,-,-,-
-,"(f+2), 3",mid,-,-,-,-,-,-,-,20 [24],i18,-3,KND,STUN,-,-,-,-
Demon Shout,f+2~1+2,mid,-,-,-,-,-,-,-,25 [30],i13,-6,KND,KND,-,-,-,-
-,"f+2~1+2, u (or d)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lightning Crush,f+3,mid,-,-,-,-,-,-,-,20 [24],i18,-3,KND,STUN,-,-,-,-
Right Splits Kick,f+4,mid,-,-,-,-,-,-,-,20 [24],i19,+4 (OC),+7 (OC),KND,-,-,-,-
Chrome Dome,f+1+2,high,-,-,-,-,-,-,-,15 [18],i12,-14,KND,KND,-,-,-,-
Demon Uppercut,"f, F+2",mid,-,-,-,high,-,-,-,25 [30],i19,-16,LAUNCH,LAUNCH,-,-,-,-
Left Splits Kick,"f, F+3",mid,-,-,-,-,-,-,-,25 [30],i20,-3,STUN,STUN,-,-,-,-
Leaping Side Kick,"f, f, f+3 (or WR 3)",mid,-,-,-,low,-,-,-,30 [36],i22,+9,KND,KND,-,-,-,-
-,"f, n, d/f:1",mid,-,-,-,high,-,-,-,35 [42],i13,-1,+9,+9,-,-,-,-
Dragon Uppercut,"f, n, d, d/f+1",mid,-,-,-,high,-,-,-,25 [30],i19,-15,KND,KND,-,-,-,-
Wind God Fist,"f, n, d, d/f+2",high,-,-,-,high,-,-,-,23 [27],i11,-10,LAUNCH,LAUNCH,-,-,-,-
Electric Wind God Fist,"f, n, d, d/f:2",high,-,-,-,high,-,-,-,23 [27],i11,+5,LAUNCH,LAUNCH,-,-,-,-
Jumping Mid Kick,"f, n, d, d/f+3",mid,-,-,-,low,-,-,-,30 [36],i27,+7,KND,KND,-,-,-,-
Jumping Low Kick,"f, n, d, D/F+3",low,-,-,-,high,-,-,-,24 [28],i33,-23,KND,KND,-,-,-,-
-,"f, n, d, d/f+4",low,-,-,-,high,-,-,-,15 [18],i16,-23,+5 (OC),STUN,-,-,-,-
Spinning Demon Uppercut,"f, n, d, d/f+4, 1","low, mid",-,-,-,-,-,-,-,"15 [18], 20",i16,-23,KND,-,-,-,-,-
-,"(f, n, d, d/f+4), 1",mid,-,-,-,high,-,-,-,20 [24],i28,-15,KND,KND,-,-,-,-
-,"f, n, d, d/f+4, n, 4","low, mid",-,-,-,-,-,-,-,"15 [18], 10",i16,-23,+8,-,-,-,-,-
-,"(f, n, d, d/f+4), n, 4",mid,-,-,-,high,-,-,-,10 [12],i24,-3,+8,+8,-,-,-,-
Tsunami Kick,"f, n, d, d/f+4, n, 4, 4","low, mid, mid",-,-,-,-,-,-,-,"15 [18], 10, 20",i16,-23,-5 (OC),-,-,-,-,-
-,"(f, n, d, d/f+4), n, 4, 4","low, mid",-,-,-,-,-,-,-,"10 [12], 20",i24,-16,-5 (OC),-,-,-,-,-
-,"(f, n, d, d/f+4), n, (4), 4",mid,-,-,-,high,-,-,-,20 [24],i15,-16,-5 (OC),-5 (OC),-,-,-,-
-,"f, n, d, D/F+4, 4","low, low",-,-,-,-,-,-,-,"15 [18], 10",i16,-23,KND,-,-,-,-,-
-,"(f, n, d, D/F+4), 4",low,-,-,-,high,-,-,-,10 [12],i24,-23,KND,KND,-,-,-,-
-,"(f, n, d, D/F+4), (4), 1",mid,-,-,-,high,-,-,-,20 [24],i28,-15,KND,KND,-,-,-,-
Spinning Demon,"f, n, d, D/F+4, 4, 4","low, low, low",-,-,-,-,-,-,-,"15 [18], 10, 5",i16,-23,KND,-,-,-,-,-
-,"(f, n, d, D/F+4), 4, 4","low, low",-,-,-,-,-,-,-,"10 [12], 8",i24,-23,KND,-,-,-,-,-
-,"(f, n, d, D/F+4), (4), 4",low,-,-,-,high,-,-,-,8 [9],i24,-23,KND,KND,-,-,-,-
-,"(f, n, d, D/F+4), (4), (4), 1",mid,-,-,-,high,-,-,-,20 [24],i28,-15,KND,KND,-,-,-,-
-,d/f+1,mid,-,-,-,-,-,-,-,10 [12],i13,-1,+9,+9,-,-,-,-
Double Palm Strike,"d/f+1, 1","mid, high",-,-,-,-,-,-,-,"10 [12], 8",i13,-2,+4,-,-,-,-,-
-,"(d/f+1), 1",high,-,-,-,-,-,-,-,8 [9],i15,-2,+4,+4,-,-,-,-
Muso Tettsui,"d/f+1, 2","mid, mid",-,-,-,-,-,-,-,"10 [12], 24",i13,-13,KND,-,-,-,-,-
-,"(d/f+1), 2",mid,-,-,-,-,-,-,-,24 [28],i21,-13,KND,KND,-,-,-,-
-,d/f+2,mid,-,-,-,-,-,-,-,14 [16],i15,-7,+4,LAUNCH,-,-,-,-
-,d/f+3,mid,-,-,-,-,-,-,-,17 [20],i17,-7,+4,+4,-,-,-,-
-,d/f+4,mid,-,-,-,-,-,-,-,15 [18],i12,-6,+5,+5,-,-,-,-
Hammer Punch,d+1,mid,-,-,-,-,-,-,-,16 [19],i17,-9,+2,+2,-,-,-,-
-,"d+1, D",mid,-,-,-,-,-,-,-,16 [19],i17,-9,+2,+2,-,-,-,-
Hammer Beating,"d+1, 2","mid, mid",-,-,-,-,-,-,-,"16 [19], 17",i17,-9,+6,-,-,-,-,-
-,"(d+1), 2",mid,-,-,-,-,-,-,-,17 [20],i27,-9,+6,KND,-,-,-,-
Jichinsai,d+3 (or d/f+3+4),mid,-,-,-,-,-,-,-,25 [30],i22,-7,KND,KND,-,-,-,-
Eishomon,d/b+2,low,-,-,-,high,-,-,-,23 [27],i23,-18,+5,+5,-,-,-,-
Angekisai,d/b+1+2,"mid, mid",-,-,-,high,-,-,-,"10 [12], 20",i21,-13,+5,+5,-,-,-,-
-,d/b+1+2 (second hit only),mid,-,-,-,-,-,-,-,20 [24],i37,-13,+5,+5,-,-,-,-
-,b+1,high,-,-,-,-,-,-,-,14 [16],i15,-11,-5,-5,-,-,-,-
Funkei Uraken,"b+1, 2","high, high",-,-,-,-,-,-,-,"14 [16], 20",i15,-9,+15,-,-,-,-,-
-,"(b+1), 2",high,-,-,-,-,-,-,-,20 [24],i16,-9,+15,STUN,-,-,-,-
Funkei Goshoha,"b+1, 2~1+2","high, mid",-,-,-,-,-,-,-,"14 [16], 25",i15,-6,KND,-,-,-,-,-
-,"(b+1), 2~1+2",mid,-,-,-,-,-,-,-,25 [30],i13,-6,KND,KND,-,-,-,-
-,"b+1, 2~1+2, u (or d)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rashomon,b+2,mid,-,-,-,high,-,-,-,20 [24],i22,-2,KND,KND,-,-,-,-
-,b+3,high,-,-,-,-,-,-,-,14 [16],i14,-4,+7,+7,-,-,-,-
Hooking Crescent Kick,"b+3, 3","high, mid",-,-,-,-,-,-,-,"14 [16], 25",i14,-12,KND,-,-,-,-,-
-,"(b+3), 3",mid,-,-,-,-,-,-,-,25 [30],i22,-12,KND,KND,-,-,-,-
Shingetsusen,b+4,mid,-,-,-,-,-,-,-,20 [24],i18,-9,KND,KND,-,-,-,-
-,b+1+2,mid,-,-,-,-,-,-,-,18 [21],i19,-9,+2,+2,-,-,-,-
Twin Hammer Volley,"b+1+2, 1+2","mid, mid",-,-,-,-,-,-,-,"18 [21], 24",i26,-13,KND,-,-,-,-,-
-,"(b+1+2), 1+2",mid,-,-,-,-,-,-,-,24 [28],i26,-13,KND,KND,-,-,-,-
-,"b, f+2",mid,-,-,-,high,-,-,-,12 [14],i15,-7,+4,+4,-,-,-,-
Tenma Destroyer,"b, f+2, 1","mid, high",-,-,-,-,-,-,-,"12 [14], 24",i15,-9,KND,-,-,-,-,-
-,"(b, f+2), 1",high,-,-,-,-,-,-,-,24 [28],i20,-9,KND,KND,-,-,-,-
Subjugator,"b, f+2, 2","mid, mid",-,-,-,-,-,-,-,"12 [14], 21",i15,-12,+1 (OC),-,-,-,-,-
-,"(b, f+2), 2",mid,-,-,-,-,-,-,-,21 [25],i23,-12,+1 (OC),GROUND BOUNCE,-,-,-,-
Tenma Barrage,"b, f+2, 3","mid, high",-,-,-,-,-,-,-,"12 [14], 20",i15,-9,KND,-,-,-,-,-
-,"(b, f+2), 3",high,-,-,-,-,-,-,-,20 [24],i23,-9,KND,KND,-,-,-,-
Deity Slayer,"b, B+1+2",mid,-,-,-,-,-,-,-,25 [30],i22,+8,KND,KND,-,-,-,-
Shadow Step,"b, B+3+4",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Iron Hand,qcf+2,mid,-,-,-,-,-,-,-,30 [36],i15,-17,KND,KND,-,-,-,-
-,BT 1 (or 2),high,-,-,-,-,-,-,-,15 [18],i8,-8,+3,+3,-,-,-,-
-,BT 3 (or 4),high,-,-,-,-,-,-,-,18 [21],i10,-8,KND,KND,-,-,-,-
-,FC 1,s. mid,-,-,-,high,-,-,-,5 [6],i10,-5,+6,+6,-,-,-,-
-,FC 2,s. mid,-,-,-,high,-,-,-,8 [9],i11,-4,+7,+7,-,-,-,-
-,FC 3,low,-,-,-,high,-,-,-,12 [14],i16,-17,-3,-3,-,-,-,-
-,FC 4,low,-,-,-,high,-,-,-,10 [12],i12,-15,-4,-4,-,-,-,-
Crouching Dragon Kick,FC d/f+4,low,-,-,-,high,-,-,-,23 [27],i19,-23,KND,KND,-,-,-,-
-,SS 2,mid,-,-,-,-,-,-,-,10 [12],i19,-9,-1,-1,-,-,-,-
Kidney Crush Combo,"SS 2, 1","mid, mid",-,-,-,-,-,-,-,"10 [12], 20",i19,-14,KND,-,-,-,-,-
-,"SS (2), 1",mid,-,-,-,-,-,-,-,20 [24],i27,-14,KND,KND,-,-,-,-
-,"WR f, f, F (Full Screen)",mid,-,-,-,-,-,-,-,30 [36],i8,+13,KND,KND,-,-,-,-
-,"WR f, f, F (Full Screen) (On Grounded Opponent)",low,-,-,-,-,-,-,-,8 [9],i12,-,KND,KND,-,-,-,-
-,WR 4,low,-,-,-,-,-,-,-,17 [20],i14,-40,KND,KND,-,-,-,-
-,WR 1+2,mid,-,-,-,-,-,-,-,24 [28],i18,0,KND,KND,-,-,-,-
Quick Iron Fist,WS 1,mid,-,-,-,-,-,-,-,20 [24],i14,-14,KND,KND,-,-,-,-
Dark Thrust,WS 2,mid,-,-,-,-,-,-,-,20 [24],i18,-6,+11,STUN,-,-,-,-
-,WS 3,high,-,-,-,-,-,-,-,28 [33],i16,-16,KND,KND,-,-,-,-
-,WS 4,mid,-,-,-,-,-,-,-,13 [15],i11,-3,+8,+8,-,-,-,-
Tsunami Kick,"WS 4, 4","mid, mid",-,-,-,-,-,-,-,"13 [15], 16",i11,-15,0 (OC),-,-,-,-,-
-,"WS (4), 4",mid,-,-,-,-,-,-,-,16 [19],i15,-15,0 (OC),0 (OC),-,-,-,-
Geta Stomp,(While enemy is down) d+4,low,-,-,-,-,-,-,-,24 [28],i18,-14,-3,-3,-,-,-,-
10 Hit Combo 1,"f, f, n, 2, 1, 2, 2, 3, 4, 4, 1, 2, 1",-,-,-,-,-,-,-,-,93 [94],i12,-,KND,KND,-,-,-,-
10 Hit Combo 2,"d/f+3, 2, 2, 4, 4, 1, 4, 1, 2, 4",-,-,-,-,-,-,-,-,105 [108],i17,-,KND,KND,-,-,-,-
10 Hit Combo 3,"d/f+3, 2, 2, 4, 4, 1, 2, 1, 2, 1",-,-,-,-,-,-,-,-,100 [103],i17,-,-,-,-,-,-,-
-,"Face Up, Feet Towards+3 or (After Rolling Forward)",low,-,-,-,high,-,-,-,10 [12],i22,-12,+5,LAUNCH,-,-,-,-
-,"Face Up, Feet Towards+4 or (After Rolling Forward)",mid,-,-,-,-,-,-,-,18 [21],i22,-12,+5,KND,-,-,-,-
-,"Face Up, Feet Towards, d+3 (or 4)",low,-,-,-,"mid, high",-,-,-,5 [6],i13,-18,-3,-3,-,-,-,-
-,"Face Up, Feet Towards+3+4",mid,-,-,-,low,-,-,-,20 [24],i16,-21,KND,KND,-,-,-,-
-,"Face Up, Feet Towards, Roll Forward+1+2",mid,-,-,-,high,-,-,-,15 [18],i19,+2,KND,KND,-,-,-,-
-,"Face Down, Feet Away+3",low,-,-,-,high,-,-,-,10 [12],i21,-20,+1,LAUNCH,-,-,-,-
-,"Face Down, Feet Away+4 (close)",mid,-,-,-,-,-,-,-,15 [18],i21,-19,KND,KND,-,-,-,-
-,"Face Down, Feet Away+4 (far)",mid,-,-,-,-,-,-,-,10 [12],i21,-19,-10,KND,-,-,-,-
-,(Upon Landing) f,mid,-,-,-,low,-,-,-,4,i33,-2,+3,+3,-,-,-,-
INTO RAIJIN STANCE,,,,,,,,,,,,,,,,,,
Raijin Stance,f+3+4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Has Sabaki frames.
DURING RAIJIN STANCE,,,,,,,,,,,,,,,,,,
Raijin Stance,RAI U (or D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fusatsujin Hasaiken,RAI 1,high,-,-,-,-,-,-,-,20 [24],i17,-2,KND,KND,-,-,-,-
-,RAI 2,mid,-,-,-,-,-,-,-,20 [24],i15,-13,KND,KND,-,-,-,-
Raijin's Wrath,"RAI 2, 1","mid, mid",-,-,-,-,-,-,-,"20 [24], 23",i15,-17,KND,-,-,-,-,-
-,"RAI (2), 1",mid,-,-,-,-,-,-,-,23 [27],i21,-17,KND,KND,-,-,-,-
POWER CRUSHES,,,,,,,,,,,,,,,,,,
Demon's Wings,d/f+1+2,mid,-,-,-,-,-,-,-,25 [30],i24,-14,KND,KND,-,-,-,-
RAGE MOVES,,,,,,,,,,,,,,,,,,
Rage Drive 1,"(During Rage) 1, b+2, 1+2","high, mid, high",-,-,-,-,-,-,-,"7 [9], 21, 21",i10,+9 (OC),STUN,-,-,-,-,-
-,"(During Rage) (1), b+2, 1+2","mid, high",-,-,-,-,-,-,-,"21 [25], 21",i22,+9 (OC),STUN,-,-,-,-,-
-,"(During Rage) (1), (b+2), 1+2",high,-,-,-,-,-,-,-,21 [25],i25,+9 (OC),STUN,STUN,-,-,-,-
Rage Art,(During Rage) d+1+2,mid,-,-,-,-,-,-,-,55 [57],i20,-22,KND,KND,-,-,-,-
Rage Drive 2,"(During Rage) b+2, 1+2","mid, high",-,-,-,high,-,-,-,"20 [24], 21",i22,+9 (OC),STUN,-,-,-,-,-
-,"(During Rage) (b+2), 1+2",high,-,-,-,-,-,-,-,21 [25],i25,+9 (OC),STUN,STUN,-,-,-,-
UNBLOCKABLE MOVES,,,,,,,,,,,,,,,,,,
Lightning Hammer,d+1+4,mid,-,-,-,-,-,-,-,50 [60],-,-,-,-,-,-,-,-
Battering Ram,d+2+3,-,-,-,-,high,-,-,-,-,i60,!,KND,KND,-,-,-,-
Lightning Bolt,RAI 1+2,high,-,-,-,-,-,-,-,35 [42],i56,!,STUN,STUN,-,-,-,-
THROWS,,,,,,,,,,,,,,,,,,
Neck Breaker,Approach enemy... 1+3,high throw,-,-,-,-,-,-,-,35,i12,-3,KND,-,-,-,-,-
Jumping Powerbomb,Approach enemy... 2+4,high throw,-,-,-,-,-,-,-,35,i12,0 (BT),KND,-,-,-,-,-
Neck Breaker,Approach enemy... f+1+3,high throw,-,-,-,-,-,-,-,35,i15,-3,KND,-,-,-,-,-
Jumping Powerbomb,Approach enemy... f+2+4,high throw,-,-,-,-,-,-,-,35,i15,0 (BT),KND,-,-,-,-,-
Stonehead,"Approach enemy... f, F+1+2",high throw,-,-,-,-,-,-,-,35,i12,0,KND,-,-,-,-,-
Fire Starter,Approach enemy... d/f+2+3,high throw,-,-,-,-,-,-,-,25,i12,0,KND,-,-,-,-,-
Broken Toy,Approach enemy... qcf+1+3,high throw,-,-,-,-,-,-,-,45,i15,-3,KND,-,-,-,-,-
Guillotine Chop,Approach from left side... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,40,i12,-3,KND,-,-,-,-,-
Freefall,Approach from right side... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,46,i12,-3,KND,-,-,-,-,-
Atomic Drop,Approach from behind... 1+3 (or 2+4),high throw,-,-,-,-,-,-,-,60,i12,!,+7,-,-,-,-,-
-,"WR f, f, F (Mid Screen)",mid throw,-,-,-,high,-,-,-,5,i16,-5 (BT),KND,-,-,-,-,-
DURING TACKLE,,,,,,,,,,,,,,,,,,
-,(During Tackle) 1 (or 2),-,-,-,-,-,-,-,-,5,-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5",-,-,KND,-,-,-,-,-
-,"(During Tackle) 1/2, 1/2, 1/2, 1/2",-,-,-,-,-,-,-,-,"5, 5, 5, 15",-,-,KND,-,-,-,-,-
SPECIAL,,,,,,,,,,,,,,,,,,
-,"f, n, d, D/F",-,-,-,-,high,-,-,-,-,-,-,-,-,-,-,-,-
Auger,2+3+4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Heaven's Wrath,Time with enemy attack... b+1+4 (or b+2+3),-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-
